rep,method,lambda_val,threshold_val,snr,mean_coverage,mean_ci_length,bias_hat,bias_tilde,var_boot_mean,mse_var_boot,support_size,perfect_match,jaccard
522,modified,0.1,0.25,6.830055533422422,0.3,0.9349534218477841,-0.37444191111944597,-0.37444191111944597,0.08564434208389772,0.0,165,False,0.06060606060606061
523,modified,0.1,0.25,6.680102165585895,0.2,0.8331044356713662,-0.09902101993404115,-0.09902101993404115,0.06494463245162055,0.0,154,False,0.06493506493506493
524,modified,0.1,0.25,13.08461002091211,0.2,0.7265381213297941,0.14049444059350097,0.14049444059350097,0.05067762616639,0.0,140,False,0.07142857142857142
525,modified,0.1,0.25,6.873060266074899,0.5,0.8267077728656324,0.024280726047512625,0.024280726047512625,0.0655237759393435,0.0,158,False,0.06329113924050633
526,modified,0.1,0.25,10.431228332030562,0.4,0.8101862052430402,0.18268455308060333,0.18878813735628142,0.06415604427376838,0.0,163,False,0.06134969325153374
527,modified,0.1,0.25,8.693547372152132,0.5,0.8034472957368374,-0.11972746600862152,-0.11972746600862152,0.060297394070026475,0.0,146,False,0.0684931506849315
528,modified,0.1,0.25,5.405304855608413,0.2,0.8449882467983002,0.4561940598142786,0.4561940598142786,0.06785626209438511,0.0,156,False,0.0641025641025641
529,modified,0.1,0.25,8.087782065101981,0.2,0.8668059976088933,0.03695102394482406,0.03695102394482406,0.0710998297790564,0.0,150,False,0.06666666666666667
530,modified,0.1,0.25,12.237494503285145,0.3,0.8777318289642146,0.07384335020059225,0.07384335020059225,0.07397500780935387,0.0,151,False,0.06622516556291391
531,modified,0.1,0.25,7.8396551726565775,0.3,0.802182078396912,-0.1475571912662475,-0.1475571912662475,0.06336348662675567,0.0,145,False,0.06164383561643835
532,modified,0.1,0.25,11.039142884535268,0.1,0.7692150056976924,0.062433273578075765,0.062433273578075765,0.05613912923535371,0.0,150,False,0.06666666666666667
533,modified,0.1,0.25,11.686031195449933,0.3,0.8412559322435786,-0.1560940355918252,-0.1560940355918252,0.06426185781843195,0.0,152,False,0.06578947368421052
534,modified,0.1,0.25,14.612183483111972,0.3,0.7509682175604937,-0.04054088653957336,-0.04054088653957336,0.05326056721428453,0.0,146,False,0.0684931506849315
535,modified,0.1,0.25,12.358396860840664,0.4,0.7838911999007433,0.20484454398589289,0.20484454398589289,0.05693108053085492,0.0,147,False,0.06802721088435375
536,modified,0.1,0.25,10.568437641515121,0.2,0.8145665591211391,0.010363192698530121,0.010363192698530121,0.06511260995135142,0.0,145,False,0.06896551724137931
537,modified,0.1,0.25,12.25549888535526,0.3,0.7822770360015358,-0.28274904441137555,-0.28274904441137555,0.05709600555201314,0.0,142,False,0.07042253521126761
538,modified,0.1,0.25,13.920312400865807,0.6,0.7775616186487133,-0.169017619514237,-0.169017619514237,0.0584855445773485,0.0,144,False,0.06206896551724138
539,modified,0.1,0.25,11.965036233313976,0.5,0.7730372465583006,-0.2102301279148465,-0.18827489563534455,0.05798509377959128,0.0,153,False,0.06535947712418301
540,modified,0.1,0.25,12.61525050356583,0.3,0.7614621308428505,0.0324306948895684,0.0324306948895684,0.05731788772139503,0.0,145,False,0.06164383561643835
541,modified,0.1,0.25,10.984116156675725,0.4,0.8309498384876808,-0.3084839732411019,-0.3084839732411019,0.06441628376815754,0.0,145,False,0.06896551724137931
542,modified,0.1,0.25,13.617867668726355,0.4,0.8103838459993499,-0.3105030377786005,-0.3105030377786005,0.06125947978829725,0.0,139,False,0.07194244604316546
543,modified,0.1,0.25,11.801690138580291,0.5,0.8326247839417013,-0.02607341054079674,-0.02607341054079674,0.06513760390493602,0.0,148,False,0.06756756756756757
544,modified,0.1,0.25,11.630435987025406,0.5,0.8193894133337818,0.011716509487072724,0.011716509487072724,0.06365385963009348,0.0,150,False,0.06666666666666667
545,modified,0.1,0.25,15.35761453106195,0.6,0.8006585832851633,-0.03483582163865555,-0.03483582163865555,0.05964974371410795,0.0,142,False,0.07042253521126761
546,modified,0.1,0.25,11.69629865032328,0.3,0.7750411749335328,0.08862534838792538,0.08862534838792538,0.05599788108942062,0.0,145,False,0.06896551724137931
547,modified,0.1,0.25,9.71313576518836,0.4,0.8332650313481113,-0.04435041084645275,-0.04435041084645275,0.06577469607425225,0.0,152,False,0.06578947368421052
548,modified,0.1,0.25,12.923685813885578,0.2,0.8154310553133021,0.4850924448492792,0.500457767196455,0.061912563281133315,0.0,143,False,0.06993006993006994
549,modified,0.1,0.25,10.923921399032906,0.2,0.8044445019011928,0.04460471611819182,0.04460471611819182,0.06069936778545691,0.0,152,False,0.06578947368421052
550,modified,0.1,0.25,9.612748866204607,0.7,0.7860077584823453,-0.24473940121974955,-0.24473940121974955,0.05893181709266741,0.0,145,False,0.06896551724137931
551,modified,0.1,0.25,10.818273372369758,0.1,0.8186395710736996,0.021992547634728778,0.021992547634728778,0.06195271337849571,0.0,154,False,0.06493506493506493
552,modified,0.1,0.25,9.550557269020462,0.3,0.7720337310186689,0.14259973875806303,0.1602748256738426,0.05789272002031428,0.0,136,False,0.07352941176470588
553,modified,0.1,0.25,13.549570234260374,0.2,0.7697352274517628,-0.09500099919590264,-0.0756286704852434,0.0566078968003097,0.0,140,False,0.07142857142857142
554,modified,0.1,0.25,13.174388502217528,0.6,0.7840440651893243,-0.038189249788643576,-0.038189249788643576,0.05818697518761853,0.0,144,False,0.06944444444444445
555,modified,0.1,0.25,14.748884513475387,0.3,0.782944866085226,-0.008402834933936242,-0.008402834933936242,0.057736185273565034,0.0,141,False,0.07092198581560284
556,modified,0.1,0.25,9.684195094232813,0.4,0.7394607723804476,0.05066208665227477,0.07335127853764609,0.05236271615508906,0.0,145,False,0.06896551724137931
557,modified,0.1,0.25,8.416471421539512,0.4,0.9011434150622504,-0.1602085229445802,-0.1602085229445802,0.0767945868352789,0.0,156,False,0.0641025641025641
558,modified,0.1,0.25,14.131202051424276,0.3,0.7700972537374066,-0.17902257564598145,-0.17902257564598145,0.0585169863208462,0.0,139,False,0.07194244604316546
559,modified,0.1,0.25,12.806879741737964,0.6,0.7354227905240568,0.2623804119661609,0.2679796544257222,0.0519874881355709,0.0,146,False,0.0684931506849315
560,modified,0.1,0.25,15.652308748249263,0.4,0.7578220108476362,-0.09489107124820652,-0.09489107124820652,0.053655567710411335,0.0,151,False,0.06622516556291391
561,modified,0.1,0.25,8.19063353630762,0.3,0.7778717086189255,0.336726699250844,0.336726699250844,0.05949852815635518,0.0,153,False,0.05844155844155844
562,modified,0.1,0.25,14.200451031748612,0.2,0.7338604289652477,0.016300842332914022,0.016300842332914022,0.050327578014281525,0.0,144,False,0.06944444444444445
563,modified,0.1,0.25,11.379047607353298,0.4,0.7830060600700798,0.04505294155394166,0.04505294155394166,0.05712512856215294,0.0,142,False,0.07042253521126761
564,modified,0.1,0.25,10.36235988383816,0.5,0.8444239203510895,0.17505793751691628,0.17505793751691628,0.06732495424322724,0.0,153,False,0.06535947712418301
565,modified,0.1,0.25,8.742963827276599,0.3,0.8727868385898894,-0.2207237474116944,-0.2207237474116944,0.0726289830564817,0.0,153,False,0.06535947712418301
566,modified,0.1,0.25,17.73590216357731,0.1,0.7157558874854415,0.10671659370758657,0.12112463587287706,0.050385735713952925,0.0,141,False,0.07092198581560284
567,modified,0.1,0.25,12.942899402856831,0.3,0.8392270934371554,0.21577533008135025,0.21577533008135025,0.06724067737640319,0.0,152,False,0.058823529411764705
568,modified,0.1,0.25,5.881111018175679,0.5,0.851175701507451,-0.36439711117985096,-0.36439711117985096,0.06739644923798291,0.0,158,False,0.06329113924050633
569,modified,0.1,0.25,12.302051998582856,0.5,0.7794187296691548,0.31330876235147376,0.3350802478200005,0.060016405841444576,0.0,152,False,0.06578947368421052
570,modified,0.1,0.25,12.375151773464543,0.3,0.8299075472615989,-0.08270895868491115,-0.08270895868491115,0.06495029741173995,0.0,148,False,0.06756756756756757
571,modified,0.1,0.25,7.792295812389112,0.4,0.758217368605687,-0.0469652708556844,-0.0469652708556844,0.0538575689170072,0.0,148,False,0.06756756756756757
572,modified,0.1,0.25,10.457971562284138,0.7,0.8135515907268995,-0.004778804127864644,-0.004778804127864644,0.06184875152830007,0.0,144,False,0.06944444444444445
573,modified,0.1,0.25,10.71250454905301,0.4,0.8333550474232345,0.07525236374975293,0.07525236374975293,0.06356327257665242,0.0,147,False,0.06802721088435375
574,modified,0.1,0.25,13.790576939544335,0.4,0.7909210657749185,0.010603276726369137,0.010603276726369137,0.0581826748807794,0.0,142,False,0.07042253521126761
575,modified,0.1,0.25,9.16901036276617,0.3,0.7514244115832662,0.18489696214438653,0.18489696214438653,0.0568387111903282,0.0,144,False,0.06206896551724138
576,modified,0.1,0.25,13.294518887544685,0.5,0.7149570700579082,0.06262671474414212,0.06262671474414212,0.04994461248020999,0.0,139,False,0.07194244604316546
577,modified,0.1,0.25,13.309674100638878,0.1,0.8452720133633316,-0.1373623096446106,-0.1373623096446106,0.0652384870451906,0.0,149,False,0.06711409395973154
578,modified,0.1,0.25,8.412421404743817,0.3,0.81186723221619,-0.08428027011110237,-0.08064993352942111,0.06406617379094479,0.0,160,False,0.0625
579,modified,0.1,0.25,17.525664736321495,0.4,0.7748826651381445,0.01002320494306207,0.01002320494306207,0.055868856210307016,0.0,138,False,0.07246376811594203
580,modified,0.1,0.25,10.93311228998441,0.2,0.7996293198815223,0.13659557901524094,0.13659557901524094,0.06291009302454942,0.0,151,False,0.05921052631578947
581,modified,0.1,0.25,9.666298791910862,0.5,0.8725521520888819,-0.25297204910147475,-0.25297204910147475,0.0701411151136121,0.0,152,False,0.06578947368421052
582,modified,0.1,0.25,10.667269394189812,0.3,0.813690218077261,0.17883569169926145,0.17883569169926145,0.06118480969930691,0.0,138,False,0.07246376811594203
583,modified,0.1,0.25,13.272493254002436,0.6,0.8221119925823684,-0.19889916956105352,-0.19889916956105352,0.0622262091949603,0.0,141,False,0.07092198581560284
584,modified,0.1,0.25,12.620351157982013,0.2,0.7853528440359698,-0.2956073991113696,-0.2956073991113696,0.05661874156545421,0.0,135,False,0.07407407407407407
585,modified,0.1,0.25,9.602150877154672,0.2,0.8444055716219678,-0.11981410592794928,-0.11981410592794928,0.0667929444628616,0.0,158,False,0.06329113924050633
586,modified,0.1,0.25,13.207509054365516,0.3,0.7707858198845171,-0.26973772155603687,-0.26973772155603687,0.05609288656886944,0.0,141,False,0.07092198581560284
587,modified,0.1,0.25,8.401266218399996,0.4,0.791673177357148,-0.0383636999404753,-0.0383636999404753,0.0598594141819308,0.0,141,False,0.06338028169014084
588,modified,0.1,0.25,8.279719767666077,0.3,0.8029474631544516,0.045657549931730546,0.045657549931730546,0.061741838181057475,0.0,150,False,0.059602649006622516
589,modified,0.1,0.25,12.43430122708012,0.2,0.767530090256078,-0.10060634629600562,-0.10060634629600562,0.05630210941885457,0.0,137,False,0.06521739130434782
590,modified,0.1,0.25,13.122308269048979,0.4,0.8082259193810597,-0.005052064438563741,-0.005052064438563741,0.06321231219850254,0.0,148,False,0.06040268456375839
591,modified,0.1,0.25,10.65327572543203,0.2,0.8223186235610773,-0.14111634251595143,-0.14111634251595143,0.06422000788028556,0.0,147,False,0.06802721088435375
592,modified,0.1,0.25,12.138080683798352,0.5,0.868709372781819,-0.07225901202234722,-0.07225901202234722,0.07160647843532321,0.0,156,False,0.0641025641025641
593,modified,0.1,0.25,15.647352227738438,0.5,0.7612010161141627,0.014252310963575843,0.014252310963575843,0.054567820848764326,0.0,134,False,0.07462686567164178
594,modified,0.1,0.25,10.42065163068424,0.6,0.764005798763755,-0.09138690894915957,-0.09138690894915957,0.05568400109964623,0.0,147,False,0.06802721088435375
595,modified,0.1,0.25,9.94254749121443,0.5,0.8341812791333227,0.3047988415276116,0.3047988415276116,0.06591129161830248,0.0,144,False,0.06944444444444445
596,modified,0.1,0.25,10.630227457787171,0.2,0.8441849588613101,-0.14693883824942028,-0.14693883824942028,0.06626735390302076,0.0,143,False,0.06993006993006994
597,modified,0.1,0.25,12.214772442034931,0.4,0.7287488310800164,0.21689773132963416,0.21951574548403113,0.05265815446644427,0.0,140,False,0.07142857142857142
598,modified,0.1,0.25,15.59968349846576,0.4,0.872083604459367,-0.1318207872268958,-0.1318207872268958,0.07184276557450733,0.0,137,False,0.072992700729927
599,modified,0.1,0.25,11.105922865653431,0.4,0.7855657454374169,-0.015395457617276342,-0.019287448709018485,0.06104035253053393,0.0,158,False,0.06329113924050633
600,modified,0.1,0.25,15.166319748258987,0.7,0.7961431129973897,-0.05098564800031295,-0.05098564800031295,0.05953458521817032,0.0,137,False,0.072992700729927
601,modified,0.1,0.25,6.566840241441534,0.2,0.8439863634795316,0.43386614372722826,0.43386614372722826,0.0654623980118599,0.0,152,False,0.06578947368421052
602,modified,0.1,0.25,14.56502600106166,0.2,0.7980805618594153,0.27014522615912545,0.27014522615912545,0.05977490411282112,0.0,142,False,0.07042253521126761
603,modified,0.1,0.25,11.931900850539579,0.2,0.7019662989217264,0.1199343809327009,0.1199343809327009,0.04717913665197064,0.0,138,False,0.07246376811594203
604,modified,0.1,0.25,12.690572125792322,0.7,0.8076851655077182,0.02674453582367544,0.02764980637043335,0.06302382829091241,0.0,151,False,0.06622516556291391
605,modified,0.1,0.25,10.22224914847176,0.3,0.721080314162775,0.12357395147097498,0.13231944248524993,0.04992016879036075,0.0,129,False,0.07751937984496124
606,modified,0.1,0.25,12.89875083078597,0.3,0.7896882370757021,0.24560482379363865,0.2529848158723179,0.05918587233802878,0.0,139,False,0.07194244604316546
607,modified,0.1,0.25,12.571627756641224,0.4,0.7342489846281973,0.057118149880473104,0.08096792403499162,0.053249318776326424,0.0,141,False,0.07092198581560284
608,modified,0.1,0.25,11.77721734499705,0.6,0.8250240323226828,0.0913270327402891,0.0913270327402891,0.0633541204752591,0.0,155,False,0.06451612903225806
609,modified,0.1,0.25,8.778651913577159,0.1,0.8625693335085016,-0.23179048691225973,-0.23179048691225973,0.06873733273501156,0.0,145,False,0.06896551724137931
610,modified,0.1,0.25,15.078603016322015,0.4,0.7724661743475838,0.2898924901431222,0.2898924901431222,0.05611620751593179,0.0,131,False,0.07633587786259542
611,modified,0.1,0.25,12.533420530038972,0.4,0.7337366086894537,-0.08238820848332828,-0.08238820848332828,0.05173854902274998,0.0,134,False,0.06666666666666667
612,modified,0.1,0.25,9.359917835481541,0.2,0.7562970653185459,0.09846755743069055,0.09846755743069055,0.054470338412448735,0.0,149,False,0.06711409395973154
613,modified,0.1,0.25,8.106874147337436,0.4,0.944609250315788,-0.1671221944199896,-0.1671221944199896,0.08677860240406268,0.0,156,False,0.0641025641025641
614,modified,0.1,0.25,10.506551778209717,0.2,0.7946974433493377,-0.1999189028400138,-0.1999189028400138,0.060179719402756474,0.0,144,False,0.06944444444444445
615,modified,0.1,0.25,11.100519806647847,0.5,0.7742406662128304,-0.2103945074864532,-0.2103945074864532,0.056029479618235886,0.0,150,False,0.06666666666666667
616,modified,0.1,0.25,12.1618545547237,0.4,0.7589017255627313,0.017052126457022764,0.017052126457022764,0.05454775194431318,0.0,137,False,0.072992700729927
617,modified,0.1,0.25,12.186636966382725,0.2,0.7455834153352769,-0.3344025608518959,-0.3333626177369375,0.05461245962169335,0.0,146,False,0.0684931506849315
618,modified,0.1,0.25,11.130754331786012,0.4,0.789732464550708,-0.07815084164095273,-0.07815084164095273,0.058664122332297085,0.0,151,False,0.06622516556291391
619,modified,0.1,0.25,11.877525351353361,0.1,0.8153586616193742,0.15985128181671365,0.18318582050549845,0.06632791934123751,0.0,157,False,0.06369426751592357
620,modified,0.1,0.25,13.277958901574797,0.4,0.8210722689426768,0.04056631508681585,0.04056631508681585,0.06234545492636945,0.0,140,False,0.07142857142857142
621,modified,0.1,0.25,8.621119199423559,0.4,0.8846373287601104,-0.21537903688202423,-0.21537903688202423,0.07525207441058987,0.0,156,False,0.05732484076433121
622,modified,0.1,0.25,10.647954166336264,0.0,0.8272182041213962,-0.17393085932457325,-0.17393085932457325,0.06358241498912405,0.0,150,False,0.06666666666666667
623,modified,0.1,0.25,11.974308262096685,0.2,0.7126105994450025,-0.23724057977865565,-0.23724057977865565,0.04973308133450578,0.0,145,False,0.06896551724137931
624,modified,0.1,0.25,13.67486224436933,0.4,0.7588973790783157,-0.3824689193785725,-0.3824689193785725,0.055601740998653185,0.0,137,False,0.072992700729927
625,modified,0.1,0.25,9.36935133302358,0.2,0.7519182906721626,0.19667112695241168,0.21503307435648722,0.05585208181998382,0.0,147,False,0.06802721088435375
626,modified,0.1,0.25,13.154026515407013,0.3,0.7782843733746995,0.18962751437669345,0.18962751437669345,0.05771118761393608,0.0,140,False,0.07142857142857142
627,modified,0.1,0.25,9.862693463053606,0.5,0.8516281282939294,0.033770354056811246,0.033770354056811246,0.0673208593695144,0.0,146,False,0.0684931506849315
628,modified,0.1,0.25,17.361370475070363,0.4,0.7499574045094162,-0.29525189612039354,-0.29525189612039354,0.05310326514867485,0.0,135,False,0.07407407407407407
629,modified,0.1,0.25,12.718119263135371,0.3,0.7914617314087696,0.09240573120433918,0.09240573120433918,0.05736473314762451,0.0,130,False,0.07692307692307693
630,modified,0.1,0.25,7.967799850787331,0.3,0.8506065405463327,0.047424805155630946,0.047424805155630946,0.06858408865888885,0.0,146,False,0.0684931506849315
631,modified,0.1,0.25,15.149959091862229,0.6,0.7861821608583839,-0.29417858979202843,-0.29417858979202843,0.05792067569308442,0.0,141,False,0.07092198581560284
632,modified,0.1,0.25,7.6188635751356815,0.5,0.9474919092579889,-0.08765888034174354,-0.08765888034174354,0.08319909288011579,0.0,162,False,0.06172839506172839
633,modified,0.1,0.25,10.270888479998726,0.3,0.7761245389333972,-0.17666057366388876,-0.17666057366388876,0.056865423650464555,0.0,155,False,0.06451612903225806
634,modified,0.1,0.25,6.701305902149238,0.3,0.8223045910499559,0.1786931142294677,0.19758173787012573,0.06520935339310695,0.0,155,False,0.06451612903225806
635,modified,0.1,0.25,10.99982110651736,0.2,0.787589082943866,0.0038197270094381232,0.003943075800513429,0.06145115659439591,0.0,148,False,0.06756756756756757
636,modified,0.1,0.25,10.743020385106286,0.4,0.8142019861511992,0.19845387885324825,0.19845387885324825,0.06329598050439374,0.0,144,False,0.06944444444444445
637,modified,0.1,0.25,8.642522678209584,0.1,0.7770464360294375,-0.34517238635239644,-0.34517238635239644,0.05741993271260003,0.0,144,False,0.06206896551724138
638,modified,0.1,0.25,7.801869961775061,0.4,0.7525680103436525,0.07171601323609218,0.08264601863498192,0.05427707593266497,0.0,143,False,0.06993006993006994
639,modified,0.1,0.25,10.999297214631081,0.1,0.7882668627947554,0.19352573203112025,0.19352573203112025,0.05790781575897902,0.0,153,False,0.06535947712418301
640,modified,0.1,0.25,9.456409899377734,0.7,0.7958514746446961,-0.18496643193135784,-0.18496643193135784,0.061040616830143,0.0,151,False,0.06622516556291391
641,modified,0.1,0.25,8.91151368083186,0.7,0.7864765401721523,-0.05054678490376245,-0.05054678490376245,0.06059249766089749,0.0,146,False,0.061224489795918366
642,modified,0.1,0.25,9.334224902957537,0.4,0.8255680260851512,0.20247003902283497,0.20247003902283497,0.0637626800231533,0.0,157,False,0.06369426751592357
643,modified,0.1,0.25,10.826401429951732,0.4,0.8042919999773751,-0.1776575743360123,-0.1776575743360123,0.0605505658792306,0.0,139,False,0.07194244604316546
644,modified,0.1,0.25,8.031016253034174,0.1,0.9048204286403264,0.11415951843275891,0.11415951843275891,0.07512510387982761,0.0,152,False,0.06578947368421052
645,modified,0.1,0.25,9.127871310543588,0.3,0.8551371877994655,-0.16334768041614453,-0.16334768041614453,0.06865851607485529,0.0,139,False,0.07194244604316546
646,modified,0.1,0.25,13.57431232910154,0.4,0.7621123764230588,0.15258195921374168,0.1699046459616379,0.05884359724110068,0.0,150,False,0.06666666666666667
647,modified,0.1,0.25,7.965985610463152,0.6,0.8329980125225728,-0.07274064380893039,-0.07274064380893039,0.06406732833484133,0.0,153,False,0.06535947712418301
648,modified,0.1,0.25,13.264777363842732,0.5,0.7562045827726387,0.4476029535103917,0.4476029535103917,0.05479826376045307,0.0,152,False,0.058823529411764705
649,modified,0.1,0.25,12.179895604971458,0.1,0.7505547643790567,-0.16706980388530668,-0.16706980388530668,0.05234735050944722,0.0,143,False,0.06993006993006994
650,modified,0.1,0.25,8.626888567016081,0.3,0.9262899744911817,-0.2828560002476979,-0.2828560002476979,0.08039874714968387,0.0,156,False,0.0641025641025641
651,modified,0.1,0.25,11.21917908961274,0.3,0.8072036705214881,-0.01531342863858488,-0.01531342863858488,0.059404893239701474,0.0,151,False,0.06622516556291391
652,modified,0.1,0.25,10.033237953143885,0.4,0.7998248743105387,0.11798522651458562,0.11798522651458562,0.05937435665621434,0.0,145,False,0.06896551724137931
653,modified,0.1,0.25,5.276259129984393,0.3,0.8685385761331432,0.3368830111913655,0.3368830111913655,0.07138128722527427,0.0,157,False,0.06369426751592357
654,modified,0.1,0.25,13.216996190795951,0.2,0.8148074184579294,0.36922668214565424,0.36922668214565424,0.061416117827163316,0.0,153,False,0.06535947712418301
655,modified,0.1,0.25,10.032686891832281,0.2,0.7921768005825655,0.15587936670979335,0.15587936670979335,0.06000454859906159,0.0,145,False,0.06896551724137931
656,modified,0.1,0.25,10.543385773465635,0.4,0.762880112565879,-0.16635751204760646,-0.16635751204760646,0.0540056309407582,0.0,137,False,0.072992700729927
657,modified,0.1,0.25,11.327200285826361,0.4,0.8492105172724745,-0.12249441178493456,-0.12249441178493456,0.06883002420714043,0.0,142,False,0.07042253521126761
658,modified,0.1,0.25,14.370830353949941,0.7,0.8451273257350561,-0.01698538480763827,-0.01698538480763827,0.06648028437965317,0.0,146,False,0.0684931506849315
659,modified,0.1,0.25,9.021552742317455,0.4,0.8441260444062555,-0.00877294765804657,-0.00877294765804657,0.06823778440285584,0.0,142,False,0.07042253521126761
660,modified,0.1,0.25,7.591996336255747,0.3,0.825842039537217,0.06753909521244139,0.06753909521244139,0.0662126685772087,0.0,150,False,0.059602649006622516
661,modified,0.1,0.25,8.963961029234111,0.3,0.7586647810914001,-0.05562089584969511,-0.03311016354399334,0.05647623086911209,0.0,138,False,0.07246376811594203
662,modified,0.1,0.25,8.785548247882193,0.2,0.8385798590325392,-0.04980485835080138,-0.04980485835080138,0.06327656579029957,0.0,145,False,0.06896551724137931
663,modified,0.1,0.25,9.747263342488163,0.5,0.8672902220218711,-0.11739028211075482,-0.11739028211075482,0.06877525665022596,0.0,151,False,0.06622516556291391
664,modified,0.1,0.25,9.67885911328393,0.3,0.8569958482117457,0.0928536744157028,0.0928536744157028,0.06850216671717163,0.0,151,False,0.06622516556291391
665,modified,0.1,0.25,10.428339951344073,0.3,0.8260514020161669,-0.09099375040865809,-0.09099375040865809,0.06089908305400647,0.0,150,False,0.06666666666666667
666,modified,0.1,0.25,12.351431483267634,0.2,0.821799978726111,-0.19779394372958878,-0.19779394372958878,0.06378505610592436,0.0,146,False,0.0684931506849315
667,modified,0.1,0.25,7.6818768611921975,0.2,0.8612323186711992,0.10931667448670437,0.10931667448670437,0.06832780706031366,0.0,151,False,0.06622516556291391
668,modified,0.1,0.25,9.189591360118564,0.2,0.7388108896341107,0.20363297424168064,0.20363297424168064,0.0506068341876136,0.0,143,False,0.06993006993006994
669,modified,0.1,0.25,11.408442128560655,0.4,0.7663234055787862,-0.10398152716880264,-0.10398152716880264,0.05596797032952353,0.0,143,False,0.06993006993006994
670,modified,0.1,0.25,9.338112859533737,0.7,0.8291847515493516,-0.18197717849893436,-0.18197717849893436,0.06369180498647106,0.0,147,False,0.06802721088435375
671,modified,0.1,0.25,10.750218415749368,0.5,0.8438830971179639,0.08955488111918312,0.08955488111918312,0.06703295402718612,0.0,149,False,0.06711409395973154
672,modified,0.1,0.25,10.239227878988281,0.5,0.8195655872344606,0.11044210852815173,0.13210276563873222,0.0661934789092255,0.0,148,False,0.06756756756756757
673,modified,0.1,0.25,11.10956279775481,0.6,0.7582852262265394,-0.04473857500387248,-0.04473857500387248,0.054217032588749284,0.0,139,False,0.07194244604316546
674,modified,0.1,0.25,8.970825598927645,0.4,0.8105835814446811,0.13293482028248987,0.13293482028248987,0.06258680517834368,0.0,146,False,0.0684931506849315
675,modified,0.1,0.25,9.64984769245274,0.4,0.8436076664226213,-0.09165040284756758,-0.09165040284756758,0.06983970259255609,0.0,152,False,0.058823529411764705
676,modified,0.1,0.25,7.685054519727035,0.2,0.7925240297550935,0.07920923863559973,0.07920923863559973,0.06180260616973454,0.0,161,False,0.05555555555555555
677,modified,0.1,0.25,15.610766838280377,0.4,0.786876647902175,0.45780321279860275,0.45780321279860275,0.05719775111054355,0.0,144,False,0.06944444444444445
678,modified,0.1,0.25,11.235968454761348,0.3,0.822931135835883,0.1186832937375066,0.1186832937375066,0.06425255790892341,0.0,146,False,0.0684931506849315
679,modified,0.1,0.25,12.46692613834745,0.2,0.8196118850666266,-0.13475402841197953,-0.13475402841197953,0.06297006378535132,0.0,148,False,0.06756756756756757
680,modified,0.1,0.25,10.345184494132708,0.4,0.7925371245143392,-0.10947791259127734,-0.08693886280528759,0.06166043626809301,0.0,147,False,0.06802721088435375
681,modified,0.1,0.25,9.866527504100363,0.2,0.8960504609190421,-0.19700343651095997,-0.19700343651095997,0.07687605206504182,0.0,151,False,0.06622516556291391
682,modified,0.1,0.25,10.12689111654887,0.4,0.8199033056963483,-0.29163225172957025,-0.26795655293766196,0.06607234828035918,0.0,151,False,0.06622516556291391
683,modified,0.1,0.25,14.705571691179744,0.7,0.782337423174986,-0.02696119947192399,-0.02696119947192399,0.05648897480733276,0.0,138,False,0.07246376811594203
684,modified,0.1,0.25,6.933267808144045,0.4,0.9004634894580796,0.049703483713055926,0.049703483713055926,0.07444030494024151,0.0,162,False,0.06172839506172839
685,modified,0.1,0.25,15.964803758790467,0.2,0.6996101912777879,0.01470375149509776,0.01470375149509776,0.04625651764470163,0.0,132,False,0.07575757575757576
686,modified,0.1,0.25,16.00466460650198,0.4,0.778276671429388,0.07424039771222354,0.07424039771222354,0.05636774600167906,0.0,137,False,0.072992700729927
687,modified,0.1,0.25,13.56923959967867,0.3,0.7927753719641353,-0.1554204894889953,-0.1554204894889953,0.06011184182828281,0.0,144,False,0.06944444444444445
688,modified,0.1,0.25,9.700280356646603,0.5,0.7857418438155589,-0.14842942667993403,-0.1310471317760879,0.060875524075895214,0.0,154,False,0.06493506493506493
689,modified,0.1,0.25,9.989050592124118,0.4,0.8610033266377709,-0.15354153884627886,-0.15354153884627886,0.06833442398913268,0.0,151,False,0.06622516556291391
690,modified,0.1,0.25,11.956871219679622,0.5,0.8069864190570601,-0.1249639427026102,-0.1249639427026102,0.06214200244895547,0.0,150,False,0.06666666666666667
691,modified,0.1,0.25,10.72339425011318,0.5,0.8046413582988597,-0.07095123393853744,-0.07095123393853744,0.061053753506380995,0.0,144,False,0.06944444444444445
692,modified,0.1,0.25,14.742578904476261,0.5,0.7953199618579481,-0.16232649367432034,-0.16232649367432034,0.05894204246804544,0.0,149,False,0.06711409395973154
693,modified,0.1,0.25,10.476619730684305,0.4,0.7885282876686955,-0.2472811998985825,-0.2472811998985825,0.05852191195866267,0.0,148,False,0.06756756756756757
694,modified,0.1,0.25,8.71014576067254,0.6,0.8003713586439947,-0.47850376734253286,-0.47850376734253286,0.06065839825697783,0.0,145,False,0.06896551724137931
695,modified,0.1,0.25,10.03720839232288,0.5,0.8446893120866784,-0.4144381001892003,-0.4144381001892003,0.06747508082798599,0.0,148,False,0.06756756756756757
696,modified,0.1,0.25,10.21136550590723,0.4,0.8061698339881243,-0.1570390565680376,-0.1570390565680376,0.06060094645090967,0.0,148,False,0.06756756756756757
697,modified,0.1,0.25,11.559314227709649,0.3,0.8064341176710169,-0.26816924752372584,-0.26816924752372584,0.06083930402197908,0.0,146,False,0.0684931506849315
